pru
Integration time [ms]:   0,150
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 7416147SP
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

230,218;  303,460;  290,315;  293,845
230,311;  314,960;  319,885;  318,565
230,404;  315,260;  309,855;  312,875
230,497;  318,760;  317,385;  315,715
230,591;  333,560;  333,426;  335,355
230,684;  327,360;  326,486;  329,355
230,777;  308,060;  311,736;  314,765
230,870;  314,460;  313,326;  316,955
230,964;  318,460;  310,885;  314,745
231,057;  336,760;  342,496;  343,475
231,150;  329,760;  331,695;  332,715
231,243;  329,160;  330,635;  332,775
231,336;  331,660;  331,375;  331,335
231,430;  317,660;  316,496;  317,715
231,523;  327,060;  324,516;  326,785
231,616;  299,460;  305,445;  309,685
231,709;  341,260;  328,065;  330,025
231,802;  313,360;  300,945;  301,885
231,895;  309,960;  299,836;  300,315
231,988;  323,560;  315,655;  318,535
232,082;  311,260;  298,155;  302,425
232,175;  313,060;  302,155;  306,175
232,268;  313,460;  301,266;  305,345
232,361;  321,760;  304,806;  307,515
232,454;  326,260;  322,396;  323,025
232,547;  337,060;  318,716;  322,655
232,640;  302,960;  296,766;  294,035
232,733;  314,660;  314,116;  323,045
232,826;  302,660;  288,915;  295,035
232,919;  322,060;  313,826;  312,665
233,012;  311,060;  293,646;  292,775
233,105;  302,860;  294,766;  298,815
233,199;  318,860;  299,875;  304,045
233,292;  313,260;  293,475;  296,235
233,385;  275,060;  263,426;  262,225
233,478;  303,460;  293,885;  295,685
233,571;  337,460;  324,586;  327,675
233,664;  319,160;  305,996;  308,435
233,757;  296,960;  280,796;  281,395
233,850;  294,660;  282,255;  285,825
233,943;  305,460;  290,896;  292,195
234,035;  308,460;  300,576;  302,355
234,128;  288,660;  281,836;  283,945
234,221;  302,860;  297,665;  298,245
234,314;  316,860;  304,915;  311,975
234,407;  319,060;  302,935;  309,075
234,500;  291,160;  277,625;  281,875
234,593;  301,960;  287,095;  285,735
234,686;  304,160;  293,746;  293,765
234,779;  304,160;  291,266;  293,165
234,872;  293,160;  281,806;  281,565
234,965;  302,660;  292,806;  290,795
235,058;  288,760;  274,155;  276,215
235,150;  300,560;  285,776;  290,805
