pru
Integration time [ms]:   0,150
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 7416147SP
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

230,218;  285,445;  290,315;  293,845
230,311;  318,945;  319,885;  318,565
230,404;  309,345;  309,855;  312,875
230,497;  313,445;  317,385;  315,715
230,591;  334,345;  333,426;  335,355
230,684;  332,545;  326,486;  329,355
230,777;  315,745;  311,736;  314,765
230,870;  316,745;  313,326;  316,955
230,964;  311,045;  310,885;  314,745
231,057;  329,745;  342,496;  343,475
231,150;  328,045;  331,695;  332,715
231,243;  326,845;  330,635;  332,775
231,336;  327,245;  331,375;  331,335
231,430;  318,545;  316,496;  317,715
231,523;  332,545;  324,516;  326,785
231,616;  309,045;  305,445;  309,685
231,709;  346,545;  328,065;  330,025
231,802;  325,145;  300,945;  301,885
231,895;  318,445;  299,836;  300,315
231,988;  338,645;  315,655;  318,535
232,082;  304,245;  298,155;  302,425
232,175;  309,945;  302,155;  306,175
232,268;  317,645;  301,266;  305,345
232,361;  314,145;  304,806;  307,515
232,454;  327,545;  322,396;  323,025
232,547;  324,345;  318,716;  322,655
232,640;  306,945;  296,766;  294,035
232,733;  331,745;  314,116;  323,045
232,826;  307,845;  288,915;  295,035
232,919;  332,945;  313,826;  312,665
233,012;  293,645;  293,646;  292,775
233,105;  311,745;  294,766;  298,815
233,199;  320,045;  299,875;  304,045
233,292;  297,945;  293,475;  296,235
233,385;  284,445;  263,426;  262,225
233,478;  308,045;  293,885;  295,685
233,571;  338,645;  324,586;  327,675
233,664;  313,745;  305,996;  308,435
233,757;  292,745;  280,796;  281,395
233,850;  286,945;  282,255;  285,825
233,943;  300,945;  290,896;  292,195
234,035;  318,245;  300,576;  302,355
234,128;  294,045;  281,836;  283,945
234,221;  314,045;  297,665;  298,245
234,314;  318,145;  304,915;  311,975
234,407;  304,445;  302,935;  309,075
234,500;  294,945;  277,625;  281,875
234,593;  309,045;  287,095;  285,735
234,686;  311,345;  293,746;  293,765
234,779;  308,145;  291,266;  293,165
234,872;  294,445;  281,806;  281,565
234,965;  297,145;  292,806;  290,795
235,058;  292,045;  274,155;  276,215
235,150;  306,645;  285,776;  290,805
