pru
Integration time [ms]:   0,150
Averaging Nr. [scans]: 50
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 7416147SP
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

230,218;  296,300;  290,315;  293,845
230,311;  319,140;  319,885;  318,565
230,404;  309,160;  309,855;  312,875
230,497;  313,480;  317,385;  315,715
230,591;  333,460;  333,426;  335,355
230,684;  331,200;  326,486;  329,355
230,777;  314,960;  311,736;  314,765
230,870;  319,360;  313,326;  316,955
230,964;  314,040;  310,885;  314,745
231,057;  346,180;  342,496;  343,475
231,150;  336,200;  331,695;  332,715
231,243;  331,320;  330,635;  332,775
231,336;  333,740;  331,375;  331,335
231,430;  319,380;  316,496;  317,715
231,523;  324,660;  324,516;  326,785
231,616;  310,440;  305,445;  309,685
231,709;  345,640;  328,065;  330,025
231,802;  317,000;  300,945;  301,885
231,895;  311,460;  299,836;  300,315
231,988;  322,320;  315,655;  318,535
232,082;  310,100;  298,155;  302,425
232,175;  319,420;  302,155;  306,175
232,268;  318,260;  301,266;  305,345
232,361;  315,320;  304,806;  307,515
232,454;  337,280;  322,396;  323,025
232,547;  330,760;  318,716;  322,655
232,640;  307,740;  296,766;  294,035
232,733;  327,540;  314,116;  323,045
232,826;  299,660;  288,915;  295,035
232,919;  329,240;  313,826;  312,665
233,012;  307,100;  293,646;  292,775
233,105;  311,760;  294,766;  298,815
233,199;  314,380;  299,875;  304,045
233,292;  306,660;  293,475;  296,235
233,385;  276,020;  263,426;  262,225
233,478;  311,320;  293,885;  295,685
233,571;  337,760;  324,586;  327,675
233,664;  322,920;  305,996;  308,435
233,757;  293,840;  280,796;  281,395
233,850;  301,040;  282,255;  285,825
233,943;  305,680;  290,896;  292,195
234,035;  315,460;  300,576;  302,355
234,128;  296,640;  281,836;  283,945
234,221;  310,820;  297,665;  298,245
234,314;  322,560;  304,915;  311,975
234,407;  320,560;  302,935;  309,075
234,500;  294,360;  277,625;  281,875
234,593;  302,800;  287,095;  285,735
234,686;  307,600;  293,746;  293,765
234,779;  303,480;  291,266;  293,165
234,872;  298,080;  281,806;  281,565
234,965;  300,800;  292,806;  290,795
235,058;  291,820;  274,155;  276,215
235,150;  309,240;  285,776;  290,805
