pru
Integration time [ms]:   0,150
Averaging Nr. [scans]: 30
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 7416147SP
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

230,218;  294,397;  290,315;  293,845
230,311;  321,497;  319,885;  318,565
230,404;  315,797;  309,855;  312,875
230,497;  317,563;  317,385;  315,715
230,591;  337,730;  333,426;  335,355
230,684;  331,430;  326,486;  329,355
230,777;  315,363;  311,736;  314,765
230,870;  316,097;  313,326;  316,955
230,964;  316,630;  310,885;  314,745
231,057;  340,297;  342,496;  343,475
231,150;  333,030;  331,695;  332,715
231,243;  331,630;  330,635;  332,775
231,336;  337,730;  331,375;  331,335
231,430;  319,763;  316,496;  317,715
231,523;  326,630;  324,516;  326,785
231,616;  311,430;  305,445;  309,685
231,709;  345,630;  328,065;  330,025
231,802;  316,863;  300,945;  301,885
231,895;  316,897;  299,836;  300,315
231,988;  330,430;  315,655;  318,535
232,082;  314,997;  298,155;  302,425
232,175;  315,830;  302,155;  306,175
232,268;  319,597;  301,266;  305,345
232,361;  316,397;  304,806;  307,515
232,454;  339,563;  322,396;  323,025
232,547;  336,863;  318,716;  322,655
232,640;  309,197;  296,766;  294,035
232,733;  329,730;  314,116;  323,045
232,826;  309,363;  288,915;  295,035
232,919;  328,863;  313,826;  312,665
233,012;  303,030;  293,646;  292,775
233,105;  320,030;  294,766;  298,815
233,199;  316,763;  299,875;  304,045
233,292;  307,630;  293,475;  296,235
233,385;  274,197;  263,426;  262,225
233,478;  312,230;  293,885;  295,685
233,571;  339,163;  324,586;  327,675
233,664;  320,730;  305,996;  308,435
233,757;  298,430;  280,796;  281,395
233,850;  299,530;  282,255;  285,825
233,943;  305,363;  290,896;  292,195
234,035;  317,763;  300,576;  302,355
234,128;  299,630;  281,836;  283,945
234,221;  319,297;  297,665;  298,245
234,314;  321,797;  304,915;  311,975
234,407;  325,230;  302,935;  309,075
234,500;  294,697;  277,625;  281,875
234,593;  304,230;  287,095;  285,735
234,686;  309,363;  293,746;  293,765
234,779;  305,397;  291,266;  293,165
234,872;  295,197;  281,806;  281,565
234,965;  302,563;  292,806;  290,795
235,058;  292,330;  274,155;  276,215
235,150;  309,163;  285,776;  290,805
