pru
Integration time [ms]:   0,150
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 7416147SP
Wave   ;Sample   ;Dark     ;Reference
[nm]   ;[counts] ;[counts] ;[counts] 

230,218;  295,622;  290,315;  293,845
230,311;  320,992;  319,885;  318,565
230,404;  315,322;  309,855;  312,875
230,497;  321,552;  317,385;  315,715
230,591;  337,482;  333,426;  335,355
230,684;  328,172;  326,486;  329,355
230,777;  315,482;  311,736;  314,765
230,870;  313,852;  313,326;  316,955
230,964;  310,992;  310,885;  314,745
231,057;  341,322;  342,496;  343,475
231,150;  334,812;  331,695;  332,715
231,243;  332,712;  330,635;  332,775
231,336;  333,922;  331,375;  331,335
231,430;  319,482;  316,496;  317,715
231,523;  328,182;  324,516;  326,785
231,616;  309,792;  305,445;  309,685
231,709;  348,942;  328,065;  330,025
231,802;  318,462;  300,945;  301,885
231,895;  317,072;  299,836;  300,315
231,988;  330,232;  315,655;  318,535
232,082;  313,992;  298,155;  302,425
232,175;  317,312;  302,155;  306,175
232,268;  317,742;  301,266;  305,345
232,361;  320,542;  304,806;  307,515
232,454;  338,982;  322,396;  323,025
232,547;  337,232;  318,716;  322,655
232,640;  311,252;  296,766;  294,035
232,733;  332,872;  314,116;  323,045
232,826;  309,572;  288,915;  295,035
232,919;  329,372;  313,826;  312,665
233,012;  305,802;  293,646;  292,775
233,105;  315,502;  294,766;  298,815
233,199;  317,202;  299,875;  304,045
233,292;  307,922;  293,475;  296,235
233,385;  279,042;  263,426;  262,225
233,478;  310,292;  293,885;  295,685
233,571;  341,752;  324,586;  327,675
233,664;  321,572;  305,996;  308,435
233,757;  298,482;  280,796;  281,395
233,850;  297,922;  282,255;  285,825
233,943;  309,402;  290,896;  292,195
234,035;  319,692;  300,576;  302,355
234,128;  297,692;  281,836;  283,945
234,221;  315,022;  297,665;  298,245
234,314;  328,872;  304,915;  311,975
234,407;  325,832;  302,935;  309,075
234,500;  295,012;  277,625;  281,875
234,593;  301,692;  287,095;  285,735
234,686;  309,272;  293,746;  293,765
234,779;  308,772;  291,266;  293,165
234,872;  302,722;  281,806;  281,565
234,965;  302,702;  292,806;  290,795
235,058;  294,192;  274,155;  276,215
235,150;  312,652;  285,776;  290,805
